event_id,loan_id,event_sequence,status,event_datetime,refusal_reason,document_issue_flag,fraud_flag
47741,67078,5,Signed,2025-12-11 11:41:24.612903,,0.0,0
47742,67078,6,Granted,2025-12-11 22:01:31.590538,,0.0,0
47743,56178,1,Submitted,2025-12-17 18:01:00.000000,,0.0,0
47744,72141,1,Submitted,2025-12-27 20:37:00.000000,,0.0,0
47745,72141,2,Docs Received,2025-12-28 02:34:19.288255,,1.0,0
47746,84523,1,Submitted,2025-11-26 14:33:00.000000,,0.0,0
47747,84523,2,Docs Received,2025-11-26 15:02:01.776147,,0.0,0
47748,84523,3,Credit Check,2025-11-27 15:52:43.904307,,0.0,0
47749,84523,4,Approved,2025-11-29 00:48:16.431713,,0.0,0
47750,84523,5,Signed,2025-11-30 14:09:41.079466,,0.0,0
47751,84523,6,Granted,2025-11-30 23:34:11.243093,,,0
47752,42202,1,Submitted,2025-11-23 09:23:00.000000,,0.0,0
47753,42202,2,Docs Received,2025-11-23 20:50:31.811840,,1.0,0
47754,42202,3,Credit Check,2025-11-24 05:03:11.595680,,0.0,0
47755,42202,4,Approved,2025-11-24 17:19:04.173108,,0.0,0
47756,42202,5,Signed,2025-11-25 07:58:09.744650,,0.0,0
47757,42202,6,Granted,2025-11-25 09:40:52.235734,,0.0,0
47758,52716,1,Submitted,2025-11-05 09:57:00.000000,,0.0,0
47759,52716,2,Docs Received,2025-11-08 06:02:00.611224,,0.0,0
47760,52716,3,Credit Check,2025-11-09 23:56:12.871730,,0.0,0
47761,52716,4,Rejected,2025-11-10 18:39:21.582160,High debt-to-income ratio,0.0,0
47762,28287,1,Submitted,2025-11-15 19:52:00.000000,,0.0,0
47763,54674,1,Submitted,2025-12-04 09:31:00.000000,,0.0,0
47764,87059,1,Submitted,2025-12-18 11:31:00.000000,,0.0,0
47765,87059,2,Docs Received,2025-12-21 17:55:41.449619,,0.0,0
47766,87059,3,Credit Check,2025-12-24 03:32:35.056051,,0.0,0
47767,87059,4,Approved,2025-12-25 02:03:10.719151,,0.0,0
47768,87059,5,Signed,2025-12-25 19:24:12.075396,,0.0,0
47769,87059,6,Granted,2025-12-26 02:52:05.819457,,0.0,0
47770,28542,1,Submitted,2025-10-31 20:32:00.000000,,0.0,0
47771,28542,2,Docs Received,2025-11-08 13:10:33.549245,,0.0,0
47772,28542,3,Credit Check,2025-11-09 15:24:09.564504,,0.0,0
47773,28542,4,Rejected,2025-11-10 09:59:25.174754,Low credit score,0.0,0
47774,94513,1,Submitted,2025-12-05 15:54:00.000000,,0.0,0
47775,94513,2,Docs Received,2025-12-10 07:17:42.380480,,0.0,0
47776,94513,3,Credit Check,2025-12-11 02:18:23.372801,,0.0,0
47777,94513,4,Rejected,2025-12-11 20:13:21.240896,Low credit score,0.0,0
47778,91882,1,Submitted,2025-10-01 08:18:00.000000,,0.0,0
47779,50144,1,Submitted,2025-10-24 12:35:00.000000,,0.0,0
47780,50144,2,Docs Received,2025-10-25 15:33:26.484837,,0.0,0
47781,50144,3,Credit Check,2025-10-27 10:21:43.423773,,0.0,0
47782,50144,4,Rejected,2025-10-27 14:40:05.474544,Low credit score,0.0,0
47783,45068,1,Submitted,2025-12-25 15:53:00.000000,,0.0,0
47784,16002,1,Submitted,2025-11-22 16:33:00.000000,,0.0,0
47785,16002,2,Docs Received,2025-11-25 22:33:55.930562,,0.0,0
47786,16002,3,Credit Check,2025-11-28 07:00:29.219333,,0.0,0
47787,16002,4,Approved,2025-11-30 21:39:04.255540,,0.0,0
47788,16002,5,Signed,2025-12-01 13:15:29.901842,,0.0,0
47789,16002,6,Granted,2025-12-01 18:28:47.077857,,0.0,0
47790,20303,1,Submitted,2025-11-13 14:18:00.000000,,0.0,0
47791,20303,2,Docs Received,2025-11-15 00:06:12.288756,,0.0,0
47792,20303,3,Credit Check,2025-11-17 00:08:49.542075,,0.0,0
47793,20303,4,Approved,2025-11-17 08:26:38.090351,,0.0,0
47794,20303,5,Signed,2025-11-20 03:17:53.788981,,0.0,0
47795,20303,6,Granted,2025-11-20 10:46:27.523266,,0.0,0
47796,94330,1,Submitted,2025-11-10 20:10:00.000000,,0.0,0
47797,94330,2,Docs Received,2025-11-12 05:33:54.158643,,,0
47798,26613,1,Submitted,2025-10-15 14:13:00.000000,,0.0,0
47799,26613,2,Docs Received,2025-10-17 00:34:07.046890,,0.0,0
47800,26613,3,Credit Check,2025-10-17 22:52:26.296311,,0.0,0
47801,26613,4,Approved,2025-10-19 02:12:23.820995,,0.0,0
47802,26613,5,Signed,2025-10-19 10:21:59.114830,,0.0,0
47803,26613,6,Granted,2025-10-19 20:31:06.966399,,0.0,0
47804,42844,1,Submitted,2025-12-17 08:48:00.000000,,0.0,0
47805,42844,2,Docs Received,2025-12-20 03:10:58.230136,,0.0,0
47806,42844,3,Credit Check,2025-12-26 03:21:02.707634,,0.0,0
47807,42844,4,Approved,2025-12-26 20:16:18.283112,,0.0,0
47808,42844,5,Signed,2025-12-29 04:01:32.105378,,0.0,0
47809,42844,6,Granted,2025-12-30 02:44:34.947699,,,0
47810,27896,1,Submitted,2025-10-15 08:25:00.000000,,0.0,0
47811,22720,1,Submitted,2025-10-26 08:12:00.000000,,0.0,0
47812,22720,2,Docs Received,2025-10-27 11:35:11.858134,,0.0,0
47813,22720,3,Credit Check,2025-11-01 07:27:44.825224,,0.0,0
47814,22720,4,Rejected,2025-11-01 23:58:20.621110,Other,0.0,0
47815,43395,1,Submitted,2025-11-10 19:07:00.000000,,0.0,0
47816,43395,2,Docs Received,2025-11-11 01:09:56.578686,,0.0,0
47817,43395,3,Credit Check,2025-11-12 09:27:32.496390,,0.0,0
47818,43395,4,Approved,2025-11-13 00:09:23.728469,,0.0,0
47819,43395,5,Signed,2025-11-13 05:45:20.863812,,0.0,0
47820,22077,1,Submitted,2025-12-02 09:03:00.000000,,0.0,0
47821,81984,1,Submitted,2025-12-14 08:35:00.000000,,0.0,0
47822,81984,2,Docs Received,2025-12-17 05:36:22.299116,,0.0,0
47823,81984,3,Credit Check,2025-12-19 06:58:09.751630,,0.0,0
47824,81984,4,Approved,2025-12-19 09:41:09.560808,,0.0,0
47825,81984,5,Signed,2025-12-19 15:53:58.394375,,,0
47826,81984,6,Granted,2025-12-20 06:18:14.787490,,,0
47827,18776,1,Submitted,2025-12-19 17:53:00.000000,,0.0,0
47828,18776,2,Docs Received,2025-12-22 09:48:35.539711,,0.0,0
47829,18776,3,Credit Check,2025-12-22 23:03:20.644793,,0.0,0
47830,18776,4,Approved,2025-12-23 16:38:13.955180,,0.0,0
47831,18776,5,Signed,2025-12-24 07:53:16.828465,,0.0,0
47832,18776,6,Granted,2025-12-24 16:43:52.812970,,0.0,0
47833,79464,1,Submitted,2025-11-14 08:26:00.000000,,0.0,0
47834,79464,2,Docs Received,2025-11-14 10:43:10.202248,,0.0,0
47835,79464,3,Credit Check,2025-11-15 14:03:32.327260,,0.0,0
47836,79464,4,Rejected,2025-11-15 15:25:08.032138,High debt-to-income ratio,0.0,0
47837,69334,1,Submitted,2025-11-27 19:38:00.000000,,0.0,0
47838,69334,2,Docs Received,2025-11-29 01:32:02.167864,,0.0,0
47839,69334,3,Credit Check,2025-12-01 04:40:26.319411,,0.0,0
47840,69334,4,Rejected,2025-12-01 15:20:17.303527,High debt-to-income ratio,0.0,0
47841,85640,1,Submitted,2025-10-31 10:40:00.000000,,0.0,0
47842,85640,2,Docs Received,2025-11-01 05:05:18.206589,,1.0,0
47843,42059,1,Submitted,2025-11-09 12:19:00.000000,,0.0,0
47844,96819,1,Submitted,2025-11-29 19:47:00.000000,,0.0,0
47845,96819,2,Docs Received,2025-11-30 15:59:33.259792,,0.0,0
47846,96819,3,Credit Check,2025-12-01 18:23:45.779869,,0.0,0
47847,96819,4,Approved,2025-12-02 04:55:49.391913,,0.0,0
47848,96819,5,Signed,2025-12-03 18:01:12.162840,,,0
47849,96819,6,Granted,2025-12-04 13:18:52.993424,,0.0,0
47850,87190,1,Submitted,2025-12-22 10:16:00.000000,,0.0,0
47851,87190,2,Docs Received,2025-12-24 07:47:17.309708,,0.0,0
47852,87190,3,Credit Check,2025-12-25 20:27:24.776073,,0.0,0
47853,87190,4,Approved,2025-12-26 06:55:45.933711,,0.0,0
47854,87190,5,Signed,2025-12-26 16:23:43.352319,,0.0,0
47855,87190,6,Granted,2025-12-28 04:47:08.546798,,0.0,0
47856,58680,1,Submitted,2025-10-20 19:20:00.000000,,0.0,0
47857,94155,1,Submitted,2025-10-27 10:58:00.000000,,0.0,0
47858,74745,1,Submitted,2025-11-14 13:00:00.000000,,0.0,0
47859,74745,2,Docs Received,2025-11-14 21:54:07.088423,,0.0,0
47860,74745,3,Credit Check,2025-11-16 15:45:41.798016,,0.0,0
47861,74745,4,Approved,2025-11-17 07:09:03.405950,,0.0,0
47862,54384,1,Submitted,2025-12-29 11:44:00.000000,,,0
47863,68847,1,Submitted,2025-10-31 18:12:00.000000,,0.0,0
47864,68847,2,Docs Received,2025-11-02 07:16:03.972043,,1.0,0
47865,93020,1,Submitted,2025-10-08 08:04:00.000000,,0.0,0
47866,24731,1,Submitted,2025-12-13 11:51:00.000000,,0.0,0
47867,24731,2,Docs Received,2025-12-15 11:59:57.480541,,,0
47868,32966,1,Submitted,2025-12-03 08:53:00.000000,,0.0,0
47869,32966,2,Docs Received,2025-12-06 21:44:47.775038,,0.0,0
47870,32966,3,Credit Check,2025-12-09 19:34:39.132837,,0.0,0
47871,32966,4,Rejected,2025-12-10 00:41:06.801412,High debt-to-income ratio,0.0,0
47872,97419,1,Submitted,2025-10-24 10:05:00.000000,,0.0,0
47873,97419,2,Docs Received,2025-10-26 02:38:05.125086,,0.0,0
47874,97419,3,Credit Check,2025-10-26 07:26:05.125086,,0.0,0
47875,97419,4,Approved,2025-10-26 16:00:50.264397,,0.0,0
47876,97419,5,Signed,2025-10-27 23:18:11.378262,,0.0,0
47877,97419,6,Granted,2025-10-28 19:35:15.999503,,0.0,0
47878,73295,1,Submitted,2025-12-19 14:57:00.000000,,0.0,0
47879,73295,2,Docs Received,2025-12-20 14:37:43.094691,,0.0,0
47880,73295,3,Credit Check,2025-12-21 05:40:46.887701,,0.0,0
47881,73295,4,Approved,2025-12-21 20:48:13.530316,,0.0,0
47882,73295,5,Signed,2025-12-22 20:06:52.313472,,0.0,0
47883,17788,1,Submitted,2025-10-22 09:22:00.000000,,0.0,0
47884,57591,1,Submitted,2025-10-16 10:40:00.000000,,,0
47885,57591,2,Docs Received,2025-10-17 15:49:00.063176,,0.0,0
47886,57591,3,Credit Check,2025-10-19 18:14:58.270980,,0.0,0
47887,57591,4,Approved,2025-10-20 02:54:53.363983,,0.0,0
47888,57591,5,Signed,2025-10-21 16:13:18.636233,,0.0,0
47889,57591,6,Granted,2025-10-24 03:23:05.603894,,0.0,0
47890,46104,1,Submitted,2025-11-11 18:22:00.000000,,0.0,0
47891,46104,2,Docs Received,2025-11-13 19:16:58.074309,,1.0,0
47892,78958,1,Submitted,2025-11-28 16:05:00.000000,,,0
47893,78958,2,Docs Received,2025-11-29 06:24:34.192584,,0.0,0
47894,78958,3,Credit Check,2025-12-02 01:30:30.252212,,0.0,0
47895,78958,4,Approved,2025-12-03 00:54:52.949197,,0.0,0
47896,78958,5,Signed,2025-12-03 21:18:09.935515,,0.0,0
47897,78958,6,Granted,2025-12-04 14:22:30.846035,,0.0,0
47898,19453,1,Submitted,2025-10-18 18:05:00.000000,,0.0,0
47899,19453,2,Docs Received,2025-10-19 00:30:56.985216,,0.0,0
47900,19453,3,Credit Check,2025-10-22 05:29:16.512490,,0.0,0
47901,19453,4,Rejected,2025-10-22 06:41:16.512490,Low credit score,0.0,0
47902,11148,1,Submitted,2025-10-26 14:51:00.000000,,0.0,0
47903,96474,1,Submitted,2025-10-05 16:36:00.000000,,,0
47904,96474,2,Docs Received,2025-10-07 12:33:58.283871,,0.0,0
47905,96474,3,Credit Check,2025-10-09 05:43:16.960977,,0.0,0
47906,96474,4,Approved,2025-10-09 17:10:15.467702,,0.0,0
47907,96474,5,Signed,2025-10-10 18:26:56.119147,,0.0,0
47908,96474,6,Granted,2025-10-10 19:38:56.119147,,0.0,0
47909,12863,1,Submitted,2025-10-07 13:38:00.000000,,0.0,0
47910,16214,1,Submitted,2025-11-06 11:32:00.000000,,0.0,0
47911,16214,2,Docs Received,2025-11-06 19:15:48.108096,,0.0,0
47912,16214,3,Credit Check,2025-11-09 13:01:58.060732,,0.0,0
47913,16214,4,Rejected,2025-11-10 17:21:39.845906,Low credit score,0.0,0
47914,11387,1,Submitted,2025-12-10 14:28:00.000000,,0.0,0
47915,11387,2,Docs Received,2025-12-11 00:21:30.375719,,0.0,0
47916,11387,3,Credit Check,2025-12-11 17:41:59.796139,,0.0,0
47917,11387,4,Approved,2025-12-13 06:33:12.491275,,0.0,0
47918,11387,5,Signed,2025-12-13 11:53:33.736786,,0.0,0
47919,11387,6,Granted,2025-12-13 20:15:55.220974,,0.0,0
47920,53451,1,Submitted,2025-11-08 13:54:00.000000,,0.0,0
47921,19229,1,Submitted,2025-11-22 09:41:00.000000,,0.0,0
47922,58119,1,Submitted,2025-10-17 15:29:00.000000,,0.0,0
47923,58119,2,Docs Received,2025-10-18 21:35:45.016548,,0.0,0
47924,58119,3,Credit Check,2025-10-19 11:27:58.771395,,0.0,1
47925,58119,4,Rejected,2025-10-19 16:15:31.150963,Suspected fraud,0.0,1
47926,44210,1,Submitted,2025-10-24 20:00:00.000000,,0.0,0
47927,28246,1,Submitted,2025-11-08 18:31:00.000000,,0.0,0
47928,28246,2,Docs Received,2025-11-09 13:04:46.024324,,0.0,0
47929,28246,3,Credit Check,2025-11-11 22:15:02.188862,,,0
47930,28246,4,Rejected,2025-11-12 06:22:49.963191,High debt-to-income ratio,0.0,0
47931,37486,1,Submitted,2025-12-29 14:09:00.000000,,0.0,0
47932,37486,2,Docs Received,2025-12-31 01:30:52.817698,,0.0,0
47933,37486,3,Credit Check,2026-01-02 02:47:56.679824,,0.0,0
47934,37486,4,Approved,2026-01-02 22:41:32.384698,,0.0,0
47935,37486,5,Signed,2026-01-04 11:19:43.809199,,0.0,0
47936,37486,6,Granted,2026-01-04 23:02:28.016621,,0.0,0
47937,18297,1,Submitted,2025-12-22 19:24:00.000000,,0.0,0
47938,53743,1,Submitted,2025-11-02 11:52:00.000000,,0.0,0
47939,81482,1,Submitted,2025-12-09 14:18:00.000000,,0.0,0
47940,49257,1,Submitted,2025-10-14 12:42:00.000000,,0.0,0
47941,63345,1,Submitted,2025-10-13 13:22:00.000000,,0.0,0
47942,82159,1,Submitted,2025-10-26 15:39:00.000000,,0.0,0
47943,82159,2,Docs Received,2025-10-28 12:39:37.149669,,0.0,0
47944,82159,3,Credit Check,2025-10-29 11:58:19.888053,,0.0,0
47945,82159,4,Approved,2025-10-29 21:13:42.609428,,0.0,0
47946,82159,5,Signed,2025-10-30 03:35:38.334358,,0.0,0
47947,82159,6,Granted,2025-10-30 15:26:09.611766,,,0
47948,23144,1,Submitted,2025-11-23 09:37:00.000000,,0.0,0
47949,23144,2,Docs Received,2025-11-25 07:50:04.430975,,0.0,0
47950,23144,3,Credit Check,2025-11-26 21:33:53.521093,,0.0,0
47951,23144,4,Approved,2025-11-28 00:52:58.833370,,0.0,0
47952,23144,5,Signed,2025-11-30 04:26:48.434885,,0.0,0
47953,23144,6,Granted,2025-12-01 01:29:21.806396,,0.0,0
47954,23530,1,Submitted,2025-10-05 16:45:00.000000,,0.0,0
47955,23530,2,Docs Received,2025-10-07 16:54:21.242136,,0.0,0
47956,23530,3,Credit Check,2025-10-09 13:09:05.465552,,0.0,0
47957,23530,4,Rejected,2025-10-11 10:20:18.090117,Low credit score,0.0,0
47958,22108,1,Submitted,2025-11-23 13:07:00.000000,,0.0,0
47959,19895,1,Submitted,2025-10-25 11:19:00.000000,,0.0,0
47960,99063,1,Submitted,2025-11-17 08:59:00.000000,,0.0,0
47961,99063,2,Docs Received,2025-11-18 16:54:39.926174,,0.0,0
47962,99063,3,Credit Check,2025-11-19 21:22:37.755560,,0.0,0
47963,99063,4,Rejected,2025-11-21 13:11:37.811676,High debt-to-income ratio,0.0,0
47964,65549,1,Submitted,2025-12-02 19:14:00.000000,,0.0,0
47965,65549,2,Docs Received,2025-12-03 22:19:53.351104,,0.0,0
47966,65549,3,Credit Check,2025-12-04 20:43:34.397053,,0.0,0
47967,65549,4,Approved,2025-12-05 12:28:54.428431,,0.0,0
47968,65549,5,Signed,2025-12-07 00:35:23.801242,,0.0,0
47969,65549,6,Granted,2025-12-07 10:05:21.203957,,0.0,0
47970,61106,1,Submitted,2025-10-01 09:54:00.000000,,0.0,0
47971,61106,2,Docs Received,2025-10-02 03:38:05.713006,,0.0,0
47972,61106,3,Credit Check,2025-10-05 10:19:40.751341,,0.0,0
47973,61106,4,Rejected,2025-10-06 09:32:29.597112,Low credit score,0.0,0
47974,17229,1,Submitted,2025-12-23 11:14:00.000000,,0.0,0
47975,34641,1,Submitted,2025-12-26 15:20:00.000000,,0.0,0
47976,34641,2,Docs Received,2025-12-30 09:40:44.213142,,0.0,0
47977,34641,3,Credit Check,2025-12-31 19:50:43.395127,,0.0,0
47978,34641,4,Approved,2026-01-01 03:29:22.865998,,0.0,0
47979,63137,1,Submitted,2025-11-22 16:21:00.000000,,0.0,0
47980,80077,1,Submitted,2025-12-17 09:01:00.000000,,0.0,0
47981,80077,2,Docs Received,2025-12-19 00:54:50.061048,,0.0,0
47982,80077,3,Credit Check,2025-12-20 14:08:24.515804,,0.0,0
47983,80077,4,Approved,2025-12-21 00:33:47.703185,,0.0,0
47984,80077,5,Signed,2025-12-21 16:11:22.935877,,0.0,0
47985,80077,6,Granted,2025-12-21 17:23:43.881655,,0.0,0
47986,15235,1,Submitted,2025-10-31 19:07:00.000000,,0.0,0
47987,99465,1,Submitted,2025-11-19 17:55:00.000000,,0.0,0
47988,12247,1,Submitted,2025-10-21 14:18:00.000000,,0.0,0
47989,12247,2,Docs Received,2025-10-24 18:48:07.649452,,1.0,0
47990,30788,1,Submitted,2025-10-30 16:01:00.000000,,0.0,0
47991,11470,1,Submitted,2025-10-15 12:51:00.000000,,0.0,0
47992,11470,2,Docs Received,2025-10-16 09:06:40.941922,,0.0,0
47993,11470,3,Credit Check,2025-10-21 03:00:10.743593,,0.0,0
47994,11470,4,Approved,2025-10-21 19:58:38.086332,,0.0,0
47995,11470,5,Signed,2025-10-22 15:16:09.765070,,0.0,0
47996,11470,6,Granted,2025-10-22 19:21:14.177975,,0.0,0
47997,24714,1,Submitted,2025-10-15 08:18:00.000000,,0.0,0
47998,24714,2,Docs Received,2025-10-17 03:54:32.200553,,0.0,0
47999,24714,3,Credit Check,2025-10-20 07:25:32.574182,,0.0,0
48000,24714,4,Approved,2025-10-21 15:11:22.579482,,0.0,0
48001,24714,5,Signed,2025-10-21 21:21:32.738237,,0.0,0
48002,24714,6,Granted,2025-10-22 05:09:13.583216,,0.0,0
48003,13606,1,Submitted,2025-10-22 10:29:00.000000,,0.0,0
48004,13606,2,Docs Received,2025-10-23 12:42:38.794565,,0.0,0
48005,13606,3,Credit Check,2025-10-24 00:58:23.886782,,0.0,0
48006,13606,4,Approved,2025-10-24 04:16:40.201575,,0.0,0
48007,13606,5,Signed,2025-10-26 13:50:13.186082,,0.0,0
48008,13606,6,Granted,2025-10-27 03:46:43.926669,,0.0,0
48009,23312,1,Submitted,2025-10-29 12:09:00.000000,,0.0,0
48010,23312,2,Docs Received,2025-10-30 15:08:41.938946,,0.0,0
48011,23312,3,Credit Check,2025-11-04 14:31:49.185220,,0.0,0
48012,23312,4,Approved,2025-11-05 02:16:55.871628,,0.0,0
48013,23312,5,Signed,2025-11-06 05:53:52.625071,,0.0,0
48014,23312,6,Granted,2025-11-06 13:49:03.746108,,0.0,0
48015,20752,1,Submitted,2025-10-10 11:12:00.000000,,0.0,0
48016,20752,2,Docs Received,2025-10-13 10:05:18.575371,,0.0,0
48017,20752,3,Credit Check,2025-10-14 08:25:55.222549,,0.0,0
48018,20752,4,Approved,2025-10-14 20:29:41.789388,,0.0,0
48019,20752,5,Signed,2025-10-16 10:10:55.102891,,0.0,0
48020,20752,6,Granted,2025-10-16 11:26:58.936023,,,0
48021,26757,1,Submitted,2025-10-29 10:40:00.000000,,0.0,0
48022,24364,1,Submitted,2025-12-14 11:22:00.000000,,0.0,0
48023,24364,2,Docs Received,2025-12-15 11:45:22.399112,,1.0,0
48024,69054,1,Submitted,2025-10-16 19:22:00.000000,,0.0,0
48025,85424,1,Submitted,2025-10-19 19:57:00.000000,,0.0,0
48026,85424,2,Docs Received,2025-10-23 06:02:26.834316,,1.0,0
48027,78889,1,Submitted,2025-11-29 18:26:00.000000,,0.0,0
48028,68605,1,Submitted,2025-12-08 20:11:00.000000,,0.0,0
48029,68605,2,Docs Received,2025-12-09 15:04:02.869869,,0.0,0
48030,68605,3,Credit Check,2025-12-16 12:55:27.056114,,0.0,0
48031,68605,4,Rejected,2025-12-17 08:04:05.217871,High debt-to-income ratio,0.0,0
48032,60494,1,Submitted,2025-10-31 16:10:00.000000,,0.0,0
48033,60494,2,Docs Received,2025-11-01 13:44:29.166400,,1.0,0
48034,45347,1,Submitted,2025-10-31 08:04:00.000000,,0.0,0
48035,23256,1,Submitted,2025-11-03 19:05:00.000000,,0.0,0
48036,90880,1,Submitted,2025-11-07 17:45:00.000000,,0.0,0
48037,90880,2,Docs Received,2025-11-11 13:52:17.676235,,,0
48038,90880,3,Credit Check,2025-11-12 01:45:54.297517,,0.0,0
48039,90880,4,Rejected,2025-11-12 21:57:18.120119,Low credit score,0.0,0
48040,63593,1,Submitted,2025-11-26 18:18:00.000000,,0.0,0
48041,63593,2,Docs Received,2025-11-26 21:03:56.736158,,0.0,0
48042,63593,3,Credit Check,2025-11-30 12:21:12.415443,,0.0,0
48043,63593,4,Approved,2025-11-30 16:48:56.562171,,0.0,0
48044,63593,5,Signed,2025-12-01 16:06:31.048365,,0.0,0
48045,63593,6,Granted,2025-12-02 04:47:43.434309,,0.0,0
48046,94777,1,Submitted,2025-10-15 14:43:00.000000,,0.0,0
48047,94777,2,Docs Received,2025-10-15 19:52:18.012679,,0.0,0
48048,94777,3,Credit Check,2025-10-18 21:13:05.011964,,0.0,0
48049,94777,4,Approved,2025-10-18 23:42:25.827225,,0.0,0
48050,94777,5,Signed,2025-10-19 20:40:05.721534,,0.0,0
48051,94777,6,Granted,2025-10-19 23:46:42.007508,,,0
48052,13716,1,Submitted,2025-10-29 09:50:00.000000,,0.0,0
48053,13716,2,Docs Received,2025-10-30 20:01:30.779569,,0.0,0
48054,13716,3,Credit Check,2025-10-31 07:13:14.409095,,0.0,0
48055,13716,4,Rejected,2025-10-31 14:49:43.991305,Low credit score,0.0,0
48056,63377,1,Submitted,2025-10-29 20:28:00.000000,,0.0,0
48057,63377,2,Docs Received,2025-10-30 08:40:12.710357,,1.0,0
48058,63377,3,Credit Check,2025-10-30 13:34:27.193226,,0.0,0
48059,63377,4,Rejected,2025-10-31 00:35:12.261599,Low credit score,0.0,0
48060,84001,1,Submitted,2025-10-31 11:59:00.000000,,0.0,0
48061,93785,1,Submitted,2025-11-04 20:59:00.000000,,0.0,0
48062,93785,2,Docs Received,2025-11-06 15:21:59.650697,,1.0,0
48063,93785,3,Credit Check,2025-11-09 12:46:30.759551,,0.0,0
48064,93785,4,Approved,2025-11-11 13:12:40.133249,,0.0,0
48065,30548,1,Submitted,2025-10-21 16:56:00.000000,,0.0,0
48066,30548,2,Docs Received,2025-10-22 14:40:06.482390,,0.0,0
48067,30548,3,Credit Check,2025-10-24 07:10:02.720634,,0.0,0
48068,30548,4,Approved,2025-10-24 12:50:52.324872,,0.0,0
48069,30548,5,Signed,2025-10-24 15:46:19.676904,,0.0,0
48070,30548,6,Granted,2025-10-25 10:49:21.258935,,,0
48071,80893,1,Submitted,2025-10-19 10:13:00.000000,,0.0,0
48072,39973,1,Submitted,2025-11-26 20:23:00.000000,,0.0,0
48073,28790,1,Submitted,2025-12-09 18:47:00.000000,,0.0,0
48074,28790,2,Docs Received,2025-12-09 23:52:40.906277,,0.0,0
48075,28790,3,Credit Check,2025-12-11 19:32:37.493326,,0.0,0
48076,28790,4,Approved,2025-12-13 03:24:07.265349,,,0
48077,28790,5,Signed,2025-12-13 11:48:35.085240,,0.0,0
48078,28790,6,Granted,2025-12-13 16:47:49.879341,,0.0,0
48079,54146,1,Submitted,2025-11-16 17:44:00.000000,,0.0,0
48080,54146,2,Docs Received,2025-11-17 22:45:40.531196,,1.0,0
48081,80395,1,Submitted,2025-12-05 10:04:00.000000,,0.0,0
48082,80395,2,Docs Received,2025-12-06 08:17:05.505017,,0.0,0
48083,80395,3,Credit Check,2025-12-08 23:21:46.869704,,0.0,0
48084,80395,4,Rejected,2025-12-09 12:19:50.033124,High debt-to-income ratio,0.0,0
48085,17359,1,Submitted,2025-11-26 16:51:00.000000,,,0
48086,17359,2,Docs Received,2025-11-27 00:18:33.640595,,1.0,0
48087,17359,3,Credit Check,2025-11-29 03:36:55.164219,,0.0,0
48088,17359,4,Rejected,2025-11-29 11:02:52.676596,Low credit score,0.0,0
48089,13798,1,Submitted,2025-10-22 16:55:00.000000,,0.0,0
48090,13798,2,Docs Received,2025-10-23 18:23:43.328388,,0.0,0
48091,13798,3,Credit Check,2025-10-28 05:32:44.627174,,0.0,0
48092,13798,4,Approved,2025-10-28 07:58:00.115280,,0.0,0
48093,13798,5,Signed,2025-11-01 17:04:53.542006,,0.0,0
48094,13798,6,Granted,2025-11-02 06:17:02.115245,,0.0,0
48095,92663,1,Submitted,2025-11-02 09:53:00.000000,,0.0,0
48096,22927,1,Submitted,2025-11-10 20:55:00.000000,,0.0,0
48097,22927,2,Docs Received,2025-11-11 09:35:28.427160,,0.0,0
48098,22927,3,Credit Check,2025-11-12 21:31:26.780021,,0.0,0
48099,22927,4,Approved,2025-11-13 03:35:46.748009,,0.0,0
48100,22927,5,Signed,2025-11-13 21:37:01.838778,,0.0,0
48101,22927,6,Granted,2025-11-14 21:47:19.800650,,0.0,0
48102,63543,1,Submitted,2025-11-20 11:15:00.000000,,0.0,0
48103,63543,2,Docs Received,2025-11-21 10:04:43.881025,,0.0,0
48104,63543,3,Credit Check,2025-11-24 21:49:50.513537,,0.0,0
48105,63543,4,Approved,2025-11-26 10:40:20.416841,,0.0,0
48106,63543,5,Signed,2025-11-28 07:19:28.112730,,0.0,0
48107,63543,6,Granted,2025-11-28 19:11:21.594238,,0.0,0
48108,86074,1,Submitted,2025-10-16 20:15:00.000000,,0.0,0
48109,65983,1,Submitted,2025-11-09 15:34:00.000000,,0.0,0
48110,30024,1,Submitted,2025-12-14 09:56:00.000000,,0.0,0
48111,47186,1,Submitted,2025-12-10 10:48:00.000000,,0.0,0
