"loan_id","user_id","application_date","requested_amount","currency","est_credit_score","requested_term_months","loan_purpose","acquisition_channel","outcome"
92930,U97002,"2025-10-26",4950,GBP,569.0,12.0,Wedding,"",Abandoned - No Documents Uploaded
92933,U95376,"2025-12-16",8050,GBP,612.0,60.0,Car purchase,Paid Search,Abandoned - No Documents Uploaded
92943,U21901,"2025-12-01",7200,GBP,756.0,,"",Affiliate / Comparison Site,Abandoned - No Documents Uploaded
92947,U30509,"2025-11-26",850,GBP,739.0,24.0,Education / tuition,Paid Search,Granted
92950,U56058,"2025-11-10",12550,GBP,529.0,24.0,Car purchase,Organic Search,Rejected
92973,U76439,"2025-11-29",10050,GBP,602.0,24.0,Other / unspecified,Referral,Granted
92975,U63557,"2025-10-11",15250,GBP,677.0,36.0,"",Organic Search,Rejected
92983,U99643,"2025-10-24",5800,GBP,675.0,,Business investment,Direct / App Store,Granted
92987,U48326,"2025-10-31",15450,GBP,609.0,12.0,Holiday / travel,Social Media Ads,Abandoned - Document Issues
92993,U96668,"2025-11-16",17400,GBP,,48.0,Wedding,Affiliate / Comparison Site,Rejected
92994,U16920,"2025-11-09",6400,GBP,671.0,12.0,Business investment,"",Granted
92998,U88069,"2025-11-22",14450,GBP,615.0,48.0,Education / tuition,Direct / App Store,Abandoned - No Documents Uploaded
92999,U77064,"2025-12-02",8650,GBP,,48.0,Business investment,Organic Search,Rejected
93001,U84573,"2025-12-24",3500,GBP,625.0,48.0,Holiday / travel,Referral,Abandoned - No Documents Uploaded
93003,U38837,"2025-10-06",900,GBP,526.0,60.0,Home improvement,Paid Search,Rejected
93008,U16825,"2025-11-28",13750,GBP,816.0,36.0,Other / unspecified,Organic Search,Abandoned - No Documents Uploaded
93012,U12785,"2025-11-20",25000,GBP,550.0,48.0,Education / tuition,Social Media Ads,Abandoned - Document Issues
93020,U89692,"2025-10-08",2600,GBP,414.0,60.0,"",Referral,Abandoned - No Documents Uploaded
93026,U91696,"2025-10-03",8300,GBP,794.0,12.0,Debt consolidation,Paid Search,Granted
93028,U54124,"2025-10-27",9650,GBP,719.0,12.0,Education / tuition,Social Media Ads,Abandoned - No Documents Uploaded
93034,U79776,"2025-12-17",25000,GBP,736.0,12.0,Car purchase,Organic Search,Abandoned - No Documents Uploaded
93040,U90991,"2025-10-19",6350,GBP,729.0,12.0,"",Referral,Granted
93053,U81267,"2025-11-12",7200,GBP,,36.0,"",Organic Search,Granted
93062,U90272,"2025-11-19",15900,GBP,622.0,60.0,Education / tuition,Paid Search,Granted
93064,U51526,"2025-12-21",14550,GBP,597.0,24.0,Education / tuition,Paid Search,Abandoned - No Documents Uploaded
93068,U60565,"2025-10-31",24250,GBP,765.0,48.0,Education / tuition,Paid Search,Abandoned - No Documents Uploaded
93072,U62902,"2025-10-13",5650,GBP,537.0,6.0,Education / tuition,Organic Search,Abandoned - No Documents Uploaded
93075,U43315,"2025-12-23",4000,GBP,616.0,24.0,Wedding,Affiliate / Comparison Site,Abandoned - No Documents Uploaded
93080,U41120,"2025-10-10",25000,GBP,,48.0,Holiday / travel,Referral,Granted
93081,U57685,"2025-12-10",2400,GBP,781.0,24.0,Business investment,Direct / App Store,Abandoned - Post Approval
93086,U62296,"2025-10-25",4900,GBP,814.0,,Other / unspecified,Affiliate / Comparison Site,Abandoned - No Documents Uploaded
93088,U73566,"2025-12-01",23650,GBP,779.0,6.0,Car purchase,Paid Search,Abandoned - No Documents Uploaded
93093,U77919,"2025-10-26",19800,GBP,716.0,36.0,Debt consolidation,Social Media Ads,Abandoned - No Documents Uploaded
93094,U85339,"2025-10-19",1550,GBP,617.0,36.0,Debt consolidation,Paid Search,Rejected
93095,U12637,"2025-11-04",1650,GBP,741.0,48.0,"",Direct / App Store,Granted
93098,U32291,"2025-12-12",2700,GBP,745.0,36.0,Education / tuition,Paid Search,Abandoned - No Documents Uploaded
93101,U24276,"2025-11-06",16550,GBP,730.0,48.0,Wedding,Social Media Ads,Granted
93105,U67105,"2025-10-23",5850,GBP,637.0,48.0,Home improvement,"",Abandoned - No Documents Uploaded
93106,U77907,"2025-10-17",5550,GBP,767.0,36.0,"",Organic Search,Granted
93108,U96253,"2025-11-24",8350,GBP,521.0,24.0,Holiday / travel,"",Rejected
93111,U28730,"2025-10-10",3100,GBP,688.0,24.0,Home improvement,Organic Search,Granted
93112,U21738,"2025-12-18",18700,GBP,588.0,24.0,Medical expenses,Direct / App Store,Rejected
93114,U95430,"2025-10-28",7950,GBP,627.0,36.0,Other / unspecified,Social Media Ads,Rejected
93116,U15780,"2025-11-05",20300,GBP,630.0,60.0,Car purchase,Affiliate / Comparison Site,Abandoned - Document Issues
93122,U54698,"2025-12-30",5700,GBP,705.0,60.0,Medical expenses,Paid Search,Abandoned - Document Issues
93135,U46289,"2025-10-13",10500,GBP,696.0,24.0,Other / unspecified,Organic Search,Abandoned - Document Issues
93155,U36085,"2025-11-28",5500,GBP,577.0,,Wedding,Paid Search,Abandoned - No Documents Uploaded
93159,U26396,"2025-11-22",14550,GBP,673.0,12.0,"",Organic Search,Abandoned - No Documents Uploaded
93167,U54198,"2025-10-29",2800,GBP,421.0,24.0,"",Referral,Abandoned - No Documents Uploaded
93172,U56230,"2025-12-09",8050,GBP,751.0,24.0,Debt consolidation,"",Rejected
93174,U97983,"2025-11-26",7700,GBP,565.0,36.0,Medical expenses,Social Media Ads,Granted
93182,U17554,"2025-12-25",3900,GBP,575.0,36.0,Medical expenses,Organic Search,Rejected
93188,U15742,"2025-11-27",9300,GBP,618.0,48.0,Business investment,Organic Search,Abandoned - No Documents Uploaded
93198,U36487,"2025-11-28",1200,GBP,681.0,48.0,Education / tuition,Paid Search,Granted
93200,U88115,"2025-10-29",23200,GBP,510.0,6.0,Medical expenses,Organic Search,Abandoned - No Documents Uploaded
93214,U44764,"2025-12-19",23650,GBP,619.0,12.0,Medical expenses,"",Abandoned - No Documents Uploaded
93224,U77177,"2025-12-29",6600,GBP,578.0,48.0,Debt consolidation,Social Media Ads,Abandoned - No Documents Uploaded
93228,U79134,"2025-11-20",2900,GBP,747.0,60.0,Car purchase,Referral,Granted
93229,U42063,"2025-11-12",24400,GBP,681.0,24.0,Wedding,Direct / App Store,Granted
93230,U15600,"2025-10-19",12600,GBP,670.0,24.0,Car purchase,Organic Search,Granted
93235,U95172,"2025-12-16",25000,GBP,782.0,36.0,Business investment,Social Media Ads,Abandoned - No Documents Uploaded
93245,U52529,"2025-10-06",12850,GBP,724.0,,Car purchase,"",Abandoned - No Documents Uploaded
93248,U47161,"2025-10-26",16900,GBP,686.0,24.0,Car purchase,Direct / App Store,Rejected
93256,U27811,"2025-12-02",550,GBP,657.0,24.0,Other / unspecified,"",Abandoned - Document Issues
93260,U98395,"2025-10-17",15050,GBP,631.0,6.0,Education / tuition,"",Rejected
93268,U56793,"2025-11-25",1050,GBP,,24.0,Home improvement,"",Abandoned - No Documents Uploaded
93279,U49233,"2025-11-24",12800,GBP,790.0,48.0,Wedding,Direct / App Store,Abandoned - No Documents Uploaded
93286,U83103,"2025-12-15",14700,GBP,602.0,,Home improvement,Organic Search,Abandoned - No Documents Uploaded
93289,U18347,"2025-11-10",10850,GBP,672.0,60.0,Wedding,"",Abandoned - No Documents Uploaded
93293,U67349,"2025-11-11",8050,GBP,759.0,24.0,Business investment,Social Media Ads,Granted
93298,U51288,"2025-10-27",10300,GBP,,24.0,"",Social Media Ads,Granted
93306,U41170,"2025-10-17",3550,GBP,705.0,48.0,Other / unspecified,"",Granted
93311,U29442,"2025-12-15",17400,GBP,747.0,6.0,"",Social Media Ads,Rejected
93320,U30396,"2025-10-26",16200,GBP,628.0,24.0,Other / unspecified,Organic Search,Granted
93323,U71490,"2025-10-06",18650,GBP,676.0,12.0,Home improvement,Referral,Granted
93332,U27470,"2025-12-31",25000,GBP,647.0,36.0,"",Referral,Abandoned - No Documents Uploaded
93334,U94196,"2025-12-11",500,GBP,691.0,48.0,Other / unspecified,"",Rejected
93335,U45487,"2025-12-30",15400,GBP,,60.0,Home improvement,Affiliate / Comparison Site,Rejected
93336,U47549,"2025-11-10",1150,GBP,837.0,,Wedding,Affiliate / Comparison Site,Granted
93337,U11398,"2025-10-22",10350,GBP,616.0,24.0,Other / unspecified,Referral,Granted
93345,U49316,"2025-10-08",25000,GBP,607.0,36.0,Medical expenses,Direct / App Store,Abandoned - No Documents Uploaded
93350,U98898,"2025-10-22",2350,GBP,610.0,12.0,Home improvement,"",Abandoned - No Documents Uploaded
93351,U71159,"2025-11-09",19600,GBP,518.0,48.0,Holiday / travel,Paid Search,Rejected
93354,U77276,"2025-10-01",18550,GBP,588.0,36.0,Education / tuition,Paid Search,Rejected
93359,U15785,"2025-11-01",25000,GBP,,36.0,Holiday / travel,"",Rejected
93361,U62356,"2025-10-17",6800,GBP,668.0,24.0,Other / unspecified,"",Granted
93364,U32819,"2025-12-17",11900,GBP,758.0,60.0,Car purchase,Social Media Ads,Granted
93366,U54142,"2025-12-26",18950,GBP,651.0,60.0,"",Paid Search,Granted
93370,U89074,"2025-11-19",4850,GBP,694.0,12.0,Medical expenses,Social Media Ads,Granted
93384,U15556,"2025-10-22",19750,GBP,660.0,48.0,Other / unspecified,Affiliate / Comparison Site,Rejected
93393,U42492,"2025-12-27",8300,GBP,592.0,60.0,Home improvement,Paid Search,Rejected
93401,U18670,"2025-11-10",17200,GBP,636.0,24.0,Home improvement,Paid Search,Pending Disbursement
93411,U13117,"2025-11-26",1900,GBP,624.0,6.0,Business investment,Paid Search,Abandoned - No Documents Uploaded
93413,U90977,"2025-11-03",19950,GBP,512.0,12.0,Wedding,Referral,Abandoned - No Documents Uploaded
93418,U29556,"2025-11-23",13850,GBP,615.0,36.0,"",Affiliate / Comparison Site,Rejected
93425,U76982,"2025-11-13",17350,GBP,662.0,36.0,Business investment,Paid Search,Granted
93426,U28167,"2025-10-20",6200,GBP,779.0,36.0,Business investment,Affiliate / Comparison Site,Abandoned - No Documents Uploaded
93429,U77201,"2025-11-10",20500,GBP,597.0,24.0,Home improvement,Affiliate / Comparison Site,Abandoned - Document Issues
93437,U72888,"2025-11-06",8900,GBP,761.0,24.0,Car purchase,Paid Search,Granted
93444,U99175,"2025-10-04",6950,GBP,777.0,12.0,Medical expenses,"",Granted
93447,U87949,"2025-11-04",16550,GBP,540.0,6.0,Holiday / travel,Referral,Rejected
93453,U53803,"2025-11-11",650,GBP,532.0,48.0,Medical expenses,"",Rejected
93455,U46068,"2025-11-30",10050,GBP,492.0,12.0,Business investment,Social Media Ads,Rejected
93463,U83011,"2025-11-14",1450,GBP,654.0,12.0,Business investment,Organic Search,Abandoned - No Documents Uploaded
93464,U49177,"2025-12-24",11950,GBP,702.0,24.0,Medical expenses,Paid Search,Rejected
93465,U79182,"2025-10-09",10750,GBP,569.0,60.0,Wedding,"",Abandoned - No Documents Uploaded
93474,U60184,"2025-12-20",4500,GBP,776.0,12.0,Wedding,Direct / App Store,Abandoned - No Documents Uploaded
93482,U83150,"2025-11-28",1300,GBP,651.0,12.0,Medical expenses,Referral,Abandoned - Document Issues
93494,U58353,"2025-12-24",11100,GBP,792.0,36.0,Other / unspecified,Social Media Ads,Abandoned - No Documents Uploaded
93495,U20675,"2025-11-27",17250,GBP,826.0,24.0,Other / unspecified,Direct / App Store,Granted
93500,U20726,"2025-11-10",17950,GBP,659.0,24.0,Education / tuition,Paid Search,Abandoned - No Documents Uploaded
93511,U90359,"2025-10-02",1400,GBP,637.0,60.0,Debt consolidation,Affiliate / Comparison Site,Abandoned - No Documents Uploaded
93514,U61821,"2025-11-15",6750,GBP,771.0,12.0,Education / tuition,"",Granted
93526,U49086,"2025-12-09",18200,GBP,410.0,6.0,Debt consolidation,Affiliate / Comparison Site,Rejected
93533,U79083,"2025-12-31",1550,GBP,662.0,48.0,Car purchase,Social Media Ads,Granted
93537,U43261,"2025-10-24",8650,GBP,716.0,6.0,Business investment,Affiliate / Comparison Site,Pending Disbursement
93545,U35984,"2025-11-04",25000,GBP,,36.0,Other / unspecified,Affiliate / Comparison Site,Rejected
93546,U46379,"2025-11-02",4050,GBP,668.0,24.0,Car purchase,Affiliate / Comparison Site,Granted
93547,U80510,"2025-10-30",12150,GBP,642.0,24.0,Other / unspecified,Affiliate / Comparison Site,Granted
93550,U64317,"2025-11-29",16350,GBP,626.0,48.0,Home improvement,Referral,Abandoned - No Documents Uploaded
93552,U85215,"2025-12-19",3750,GBP,452.0,24.0,Wedding,Social Media Ads,Rejected
93559,U95730,"2025-10-15",16800,GBP,653.0,36.0,Car purchase,"",Granted
93570,U36525,"2025-11-18",500,GBP,738.0,36.0,Home improvement,Social Media Ads,Abandoned - Document Issues
93573,U58996,"2025-11-13",3300,GBP,688.0,12.0,Education / tuition,Paid Search,Rejected
93589,U23944,"2025-11-06",17650,GBP,588.0,12.0,Wedding,Referral,Granted
93594,U75060,"2025-11-21",700,GBP,800.0,36.0,Home improvement,"",Granted
93597,U66913,"2025-12-07",18650,GBP,755.0,60.0,Home improvement,Direct / App Store,Granted
93603,U56664,"2025-11-15",1950,GBP,610.0,24.0,"","",Rejected
93606,U24199,"2025-10-31",8500,GBP,,6.0,"",Social Media Ads,Granted
93609,U25448,"2025-10-18",13100,GBP,535.0,48.0,Wedding,Affiliate / Comparison Site,Abandoned - No Documents Uploaded
93610,U62785,"2025-10-04",2650,GBP,772.0,36.0,Home improvement,Referral,Abandoned - Document Issues
93614,U16661,"2025-11-09",3950,GBP,734.0,6.0,Holiday / travel,Organic Search,Granted
93617,U17648,"2025-10-26",12500,GBP,638.0,12.0,"",Affiliate / Comparison Site,Rejected
93618,U33721,"2025-12-13",6000,GBP,763.0,24.0,"",Affiliate / Comparison Site,Granted
93623,U31292,"2025-11-04",11850,GBP,804.0,48.0,"",Direct / App Store,Granted
93632,U15249,"2025-10-15",11450,GBP,542.0,36.0,Home improvement,"",Rejected
93643,U99658,"2025-10-24",25000,GBP,762.0,24.0,"",Paid Search,Abandoned - Document Issues
93646,U72118,"2025-10-24",20200,GBP,614.0,12.0,Education / tuition,Organic Search,Rejected
93654,U49814,"2025-10-13",25000,GBP,676.0,36.0,Wedding,Referral,Abandoned - No Documents Uploaded
93662,U77521,"2025-10-30",8200,GBP,699.0,48.0,Wedding,Paid Search,Abandoned - No Documents Uploaded
93664,U95435,"2025-10-20",3050,GBP,496.0,36.0,Education / tuition,Paid Search,Rejected
93668,U43578,"2025-12-28",8350,GBP,651.0,,Car purchase,Referral,Rejected
93674,U34116,"2025-10-09",1700,GBP,507.0,36.0,"",Organic Search,Rejected
93680,U80321,"2025-10-01",5350,GBP,605.0,6.0,Medical expenses,Social Media Ads,Rejected
93682,U72784,"2025-11-07",1500,GBP,850.0,48.0,Wedding,Organic Search,Granted
93683,U94190,"2025-12-22",10500,GBP,619.0,36.0,Debt consolidation,Paid Search,Abandoned - No Documents Uploaded
93684,U55550,"2025-12-29",8900,GBP,618.0,60.0,Business investment,Referral,Rejected
93690,U41989,"2025-10-19",7550,GBP,644.0,48.0,Home improvement,Paid Search,Abandoned - No Documents Uploaded
93696,U79386,"2025-12-27",8600,GBP,599.0,6.0,Other / unspecified,Paid Search,Rejected
93699,U97071,"2025-12-04",9000,GBP,394.0,36.0,Education / tuition,Organic Search,Rejected
93702,U50267,"2025-10-17",500,GBP,806.0,48.0,Wedding,Referral,Abandoned - No Documents Uploaded
93716,U11829,"2025-10-16",6250,GBP,764.0,24.0,Medical expenses,Referral,Granted
93721,U13117,"2025-11-02",5300,GBP,645.0,,"",Paid Search,Granted
93727,U44533,"2025-10-02",3300,GBP,,48.0,Wedding,Referral,Granted
93728,U10093,"2025-11-08",25000,GBP,617.0,,Wedding,"",Rejected
93735,U64193,"2025-11-03",1650,GBP,,6.0,Wedding,Social Media Ads,Abandoned - Document Issues
93737,U55369,"2025-10-07",5950,GBP,684.0,12.0,Home improvement,Referral,Abandoned - Document Issues
93741,U52739,"2025-11-13",16700,GBP,604.0,6.0,Home improvement,Social Media Ads,Abandoned - No Documents Uploaded
93743,U56325,"2025-10-16",5300,GBP,678.0,6.0,Medical expenses,Paid Search,Granted
93744,U61752,"2025-11-15",7550,GBP,545.0,12.0,Holiday / travel,Paid Search,Abandoned - No Documents Uploaded
93745,U57764,"2025-11-16",20000,GBP,674.0,,Wedding,Organic Search,Rejected
93753,U13634,"2025-11-17",16350,GBP,617.0,24.0,Medical expenses,Organic Search,Abandoned - No Documents Uploaded
93754,U46397,"2025-10-06",2050,GBP,,12.0,Education / tuition,Organic Search,Granted
93759,U74965,"2025-12-06",2900,GBP,744.0,6.0,Car purchase,Organic Search,Abandoned - No Documents Uploaded
93763,U33561,"2025-12-19",8450,GBP,638.0,48.0,Medical expenses,Referral,Granted
93768,U31620,"2025-10-18",7650,GBP,779.0,6.0,"",Organic Search,Granted
93772,U12026,"2025-10-12",2500,GBP,425.0,24.0,Education / tuition,Organic Search,Abandoned - No Documents Uploaded
93773,U83633,"2025-12-15",20650,GBP,524.0,36.0,Education / tuition,Affiliate / Comparison Site,Rejected
93775,U25391,"2025-10-11",15300,GBP,556.0,60.0,Holiday / travel,Affiliate / Comparison Site,Rejected
93778,U73233,"2025-10-15",2500,GBP,829.0,36.0,"",Social Media Ads,Abandoned - No Documents Uploaded
93785,U90128,"2025-11-04",13750,GBP,740.0,48.0,Medical expenses,Social Media Ads,Abandoned - Post Approval
93793,U58733,"2025-10-23",4250,GBP,677.0,24.0,Car purchase,Social Media Ads,Abandoned - No Documents Uploaded
93800,U36512,"2025-10-07",15800,GBP,551.0,,Education / tuition,Organic Search,Abandoned - No Documents Uploaded
93801,U39819,"2025-11-04",13400,GBP,536.0,24.0,Other / unspecified,Social Media Ads,Rejected
93803,U54825,"2025-11-24",5950,GBP,679.0,36.0,"",Referral,Rejected
93826,U56706,"2025-10-11",4450,GBP,747.0,24.0,Wedding,Social Media Ads,Granted
93829,U63457,"2025-11-29",12100,GBP,464.0,24.0,Other / unspecified,Organic Search,Rejected
93830,U20701,"2025-11-26",6850,GBP,605.0,12.0,Debt consolidation,Organic Search,Abandoned - No Documents Uploaded
93831,U15034,"2025-11-17",22200,GBP,580.0,36.0,Home improvement,Affiliate / Comparison Site,Granted
93832,U35419,"2025-10-17",17000,GBP,647.0,36.0,Education / tuition,Social Media Ads,Abandoned - No Documents Uploaded
93840,U70236,"2025-10-24",7450,GBP,716.0,6.0,Other / unspecified,Direct / App Store,Abandoned - No Documents Uploaded
93844,U18462,"2025-10-13",700,GBP,607.0,48.0,Wedding,Referral,Rejected
93845,U43231,"2025-10-11",18300,GBP,653.0,36.0,Debt consolidation,Affiliate / Comparison Site,Abandoned - No Documents Uploaded
93855,U72784,"2025-10-27",4350,GBP,583.0,24.0,Holiday / travel,Organic Search,Rejected
93858,U10255,"2025-10-29",6500,GBP,513.0,,Home improvement,Paid Search,Rejected
93861,U82271,"2025-11-29",2300,GBP,602.0,24.0,Home improvement,Referral,Abandoned - No Documents Uploaded
93874,U61607,"2025-11-05",5150,GBP,696.0,60.0,Business investment,Direct / App Store,Rejected
93880,U11577,"2025-12-28",14300,GBP,673.0,36.0,Business investment,Social Media Ads,Granted
93884,U79397,"2025-12-31",7000,GBP,629.0,36.0,Holiday / travel,"",Rejected
93888,U34559,"2025-10-19",25000,GBP,693.0,24.0,Medical expenses,Referral,Abandoned - No Documents Uploaded
93890,U25271,"2025-12-04",12400,GBP,720.0,24.0,Holiday / travel,"",Granted
93892,U19890,"2025-10-31",7150,GBP,767.0,48.0,Medical expenses,Organic Search,Granted
93928,U48485,"2025-12-24",10200,GBP,699.0,36.0,Other / unspecified,Referral,Abandoned - Document Issues
93935,U82815,"2025-10-03",7450,GBP,540.0,,Home improvement,Affiliate / Comparison Site,Rejected
93940,U55633,"2025-10-02",9500,GBP,749.0,36.0,"",Affiliate / Comparison Site,Abandoned - No Documents Uploaded
93943,U82271,"2025-12-19",2500,GBP,605.0,,Wedding,Referral,Abandoned - No Documents Uploaded
93965,U75432,"2025-10-20",1000,GBP,611.0,36.0,Other / unspecified,"",Abandoned - No Documents Uploaded
93974,U58614,"2025-12-20",25000,GBP,556.0,36.0,Debt consolidation,Paid Search,Abandoned - No Documents Uploaded
93983,U48053,"2025-10-28",20050,GBP,557.0,,Wedding,Referral,Abandoned - No Documents Uploaded
93986,U68165,"2025-10-16",16350,GBP,592.0,12.0,Education / tuition,"",Granted
94001,U89479,"2025-11-29",10400,GBP,692.0,36.0,"",Paid Search,Rejected
94011,U24412,"2025-10-10",2050,GBP,,36.0,Wedding,Affiliate / Comparison Site,Abandoned - Document Issues
94013,U19159,"2025-10-02",6050,GBP,577.0,6.0,Home improvement,Paid Search,Rejected
94018,U10557,"2025-10-21",19300,GBP,734.0,24.0,Education / tuition,Paid Search,Abandoned - No Documents Uploaded
94028,U68711,"2025-10-26",6200,GBP,712.0,12.0,Wedding,Affiliate / Comparison Site,Abandoned - No Documents Uploaded
94031,U44904,"2025-11-18",14100,GBP,535.0,24.0,Holiday / travel,Direct / App Store,Rejected
94040,U96807,"2025-12-19",18950,GBP,579.0,36.0,Wedding,Social Media Ads,Abandoned - No Documents Uploaded
94043,U35736,"2025-11-23",21600,GBP,702.0,12.0,Medical expenses,Organic Search,Rejected
94049,U75692,"2025-12-28",2550,GBP,681.0,12.0,Home improvement,Paid Search,Abandoned - No Documents Uploaded
