"loan_id","risk_decision","risk_segment","rejection_reason","approved_amount","granted_amount","estimated_interest","final_interest_rate","loan_status","charge_off_flag","charge_off_date"
94169,Approved,Standard Risk,,2200.0,2200.0,11.22,10.35,Granted,0,
94170,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
94171,Approved,High Risk,,18050.0,18050.0,20.27,20.02,Granted,0,
94179,Approved,Standard Risk,,3650.0,,12.83,,Approved,0,
94188,,Low Risk,,,,,,Submitted,0,
94196,Approved,Low Risk,,9140.0,9140.0,4.75,4.7,Granted,0,
94207,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
94212,Rejected,High Risk,Low credit score,,,,,Rejected,0,
94213,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
94215,,High Risk,,,,,,Docs Received,0,
94216,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
94223,,Low Risk,,,,,,Docs Received,0,
94227,Approved,Low Risk,,13700.0,13700.0,4.43,4.61,Granted,0,
94244,,Low Risk,,,,,,Submitted,0,
94248,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
94249,,High Risk,,,,,,Submitted,0,
94266,,Standard Risk,,,,,,Docs Received,0,
94271,,Standard Risk,,,,,,Docs Received,0,
94280,Rejected,High Risk,Low credit score,,,,,Rejected,0,
94281,Rejected,High Risk,Low credit score,,,,,Rejected,0,
94282,,Standard Risk,,,,,,Submitted,0,
94289,,Standard Risk,,,,,,Docs Received,0,
94293,,High Risk,,,,,,Submitted,0,
94303,Approved,Low Risk,,3500.0,3500.0,4.44,4.02,Granted,0,
94318,,Standard Risk,,,,,,Submitted,0,
94320,,Low Risk,,,,,,Submitted,0,
94326,Rejected,High Risk,Low credit score,,,,,Rejected,0,
94330,,Standard Risk,,,,,,Docs Received,0,
94352,Approved,Low Risk,,5850.0,,6.51,,Approved,0,
94356,Approved,Low Risk,,3550.0,3550.0,7.3,6.65,Granted,0,
94360,Approved,Low Risk,,1850.0,1850.0,6.99,7.71,Granted,0,
94361,,High Risk,,,,,,Submitted,0,
94375,,Standard Risk,,,,,,Submitted,0,
94399,Rejected,High Risk,Low credit score,,,,,Rejected,0,
94403,Approved,Low Risk,,3600.0,3600.0,6.21,,Granted,0,
94406,Rejected,High Risk,Low credit score,,,,,Rejected,0,
94409,,Low Risk,,,,,,Submitted,0,
94410,Approved,High Risk,,16150.0,16150.0,,16.17,Granted,0,
94413,Rejected,High Risk,Low credit score,,,,,Rejected,0,
94417,,Standard Risk,,,,,,Docs Received,0,
94418,Approved,Standard Risk,,13270.0,13270.0,12.63,12.75,Granted,0,
94420,Rejected,High Risk,Low credit score,,,,,Rejected,0,
94428,Approved,High Risk,,14000.0,,27.86,,Approved,0,
94440,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
94444,,Standard Risk,,,,,,Docs Received,0,
94445,,Standard Risk,,,,,,Docs Received,0,
94450,,Standard Risk,,,,,,Submitted,0,
94454,Approved,High Risk,,500.0,500.0,18.22,18.51,Granted,0,
94459,Approved,High Risk,,4340.0,4340.0,23.0,22.5,Granted,0,
94463,,High Risk,,,,,,Submitted,0,
94475,Approved,Standard Risk,,16000.0,,12.16,,Approved,0,
94478,,High Risk,,,,,,Submitted,0,
94483,Approved,,,5810.0,5810.0,6.19,6.94,Granted,0,
94486,Rejected,High Risk,Low credit score,,,,,Rejected,0,
94489,Rejected,Low Risk,Low credit score,,,,,Rejected,0,
94490,Rejected,High Risk,Low credit score,,,,,Rejected,0,
94503,Rejected,Low Risk,Other,,,,,Rejected,0,
94505,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
94507,,Standard Risk,,,,,,Submitted,0,
94509,Approved,Standard Risk,,9100.0,9100.0,9.54,9.28,Granted,0,
94511,,High Risk,,,,,,Submitted,0,
94513,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
94526,,High Risk,,,,,,Submitted,0,
94539,Approved,Low Risk,,3400.0,3400.0,4.74,4.39,Granted,0,
94540,Approved,High Risk,,8200.0,8200.0,18.76,,Granted,0,
94559,Approved,Standard Risk,,16670.0,16670.0,9.75,9.21,Granted,0,
94569,,High Risk,,,,,,Docs Received,0,
94577,Approved,Standard Risk,,1950.0,1950.0,11.06,9.91,Granted,0,
94590,Approved,Standard Risk,,2950.0,2950.0,11.61,11.43,Granted,0,
94600,,Standard Risk,,,,,,Docs Received,0,
94609,,Standard Risk,,,,,,Docs Received,0,
94610,Approved,Standard Risk,,5450.0,5450.0,14.67,14.16,Granted,0,
94618,Rejected,High Risk,Low credit score,,,,,Rejected,0,
94619,Rejected,High Risk,Other,,,,,Rejected,0,
94627,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
94637,Approved,Standard Risk,,5100.0,5100.0,14.22,14.35,Granted,0,
94640,Approved,Standard Risk,,14800.0,14800.0,10.89,11.41,Granted,0,
94641,,Standard Risk,,,,,,Submitted,0,
94654,,,,,,,,Submitted,0,
94661,Rejected,High Risk,Low credit score,,,,,Rejected,0,
94667,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
94668,Approved,Low Risk,,19600.0,19600.0,5.6,6.23,Granted,0,
94672,Approved,Standard Risk,,18170.0,18170.0,10.06,9.52,Granted,0,
94674,Approved,Standard Risk,,25000.0,25000.0,13.64,14.15,Granted,0,
94677,,Low Risk,,,,,,Docs Received,0,
94688,Approved,Standard Risk,,19300.0,19300.0,9.27,9.57,Granted,0,
94689,Approved,Low Risk,,1800.0,1800.0,7.68,7.33,Granted,0,
94697,Approved,Low Risk,,2120.0,2120.0,5.8,6.09,Granted,0,
94701,,Low Risk,,,,,,Docs Received,0,
94702,,Standard Risk,,,,,,Submitted,0,
94705,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
94712,,Standard Risk,,,,,,Submitted,0,
94715,,Standard Risk,,,,,,Submitted,0,
94719,,High Risk,,,,,,Submitted,0,
94721,,High Risk,,,,,,Submitted,0,
94722,,Standard Risk,,,,,,Submitted,0,
94723,Approved,Low Risk,,7300.0,7300.0,4.0,2.0,Granted,0,
94726,,High Risk,,,,,,Submitted,0,
94731,,Low Risk,,,,,,Submitted,0,
94744,Approved,Low Risk,,16940.0,16940.0,4.9,4.87,Granted,0,
94751,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
94756,Approved,Low Risk,,11630.0,11630.0,6.25,5.83,Granted,0,
94762,Rejected,High Risk,Low credit score,,,,,Rejected,0,
94763,Approved,Standard Risk,,25000.0,25000.0,15.0,15.64,Granted,0,
94772,Approved,Standard Risk,,7750.0,7750.0,13.01,13.69,Granted,0,
94775,,High Risk,,,,,,Submitted,0,
94777,Approved,Standard Risk,,13150.0,13150.0,10.29,9.51,Granted,0,
94781,Rejected,High Risk,Low credit score,,,,,Rejected,0,
94785,,Low Risk,,,,,,Docs Received,0,
94786,Approved,Low Risk,,6650.0,6650.0,,6.59,Granted,0,
94789,Approved,High Risk,,4250.0,4250.0,17.07,17.35,Granted,0,
94796,Approved,Low Risk,,13050.0,13050.0,4.97,4.72,Granted,0,
94797,Approved,,,14090.0,14090.0,10.89,11.08,Granted,0,
94800,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
94806,,Standard Risk,,,,,,Docs Received,0,
94809,,Standard Risk,,,,,,Submitted,0,
94821,Rejected,High Risk,Low credit score,,,,,Rejected,0,
94824,,Standard Risk,,,,,,Submitted,0,
94839,Approved,Standard Risk,,11600.0,11600.0,13.3,13.44,Granted,0,
94848,Rejected,Standard Risk,Other,,,,,Rejected,0,
94850,,High Risk,,,,,,Submitted,0,
94872,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
94873,Approved,Standard Risk,,14000.0,14000.0,11.74,11.29,Granted,0,
94876,Rejected,,Low credit score,,,,,Rejected,0,
94882,Approved,Standard Risk,,1250.0,1250.0,10.01,10.4,Granted,0,
94883,Rejected,High Risk,Low credit score,,,,,Rejected,0,
94884,Approved,Low Risk,,5100.0,5100.0,5.82,5.6,Granted,0,
94886,Approved,Low Risk,,8600.0,8600.0,7.96,8.7,Granted,0,
94890,,Low Risk,,,,,,Submitted,0,
94893,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
94897,Rejected,High Risk,Low credit score,,,,,Rejected,0,
94904,Rejected,High Risk,Low credit score,,,,,Rejected,0,
94905,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
94912,,High Risk,,,,,,Submitted,0,
94915,,High Risk,,,,,,Submitted,0,
94918,,Low Risk,,,,,,Submitted,0,
94921,Rejected,Standard Risk,Other,,,,,Rejected,0,
94922,Approved,Low Risk,,13900.0,13900.0,6.8,7.39,Granted,0,
94925,,High Risk,,,,,,Submitted,0,
94926,Approved,,,10450.0,10450.0,4.99,5.92,Granted,0,
94929,Rejected,High Risk,Low credit score,,,,,Rejected,0,
94930,Approved,Standard Risk,,14250.0,14250.0,13.91,14.24,Granted,0,
94937,,Standard Risk,,,,,,Docs Received,0,
94940,Rejected,High Risk,Low credit score,,,,,Rejected,0,
94945,Approved,Standard Risk,,500.0,500.0,10.38,10.34,Granted,0,
94947,,Standard Risk,,,,,,Submitted,0,
94950,Approved,High Risk,,6050.0,6050.0,27.55,27.18,Granted,0,
94958,Approved,Standard Risk,,11140.0,11140.0,14.51,14.37,Granted,0,
94970,,High Risk,,,,,,Docs Received,0,
94977,Approved,Low Risk,,1050.0,1050.0,5.27,4.85,Granted,0,
94978,,High Risk,,,,,,Submitted,0,
94979,,Standard Risk,,,,,,Submitted,0,
94983,,Standard Risk,,,,,,Submitted,0,
94988,Approved,Low Risk,,2930.0,2930.0,7.62,7.6,Granted,0,
94995,Approved,Low Risk,,25520.0,25520.0,4.68,4.98,Granted,0,
95000,,Low Risk,,,,,,Submitted,0,
95001,Rejected,High Risk,Low credit score,,,,,Rejected,0,
95002,,Standard Risk,,,,,,Submitted,0,
95005,Approved,Standard Risk,,9450.0,9450.0,9.66,9.32,Granted,0,
95030,,Standard Risk,,,,,,Submitted,0,
95032,,Standard Risk,,,,,,Submitted,0,
95035,Approved,Standard Risk,,8250.0,8250.0,11.32,12.64,Granted,0,
95041,,High Risk,,,,,,Docs Received,0,
95043,,Low Risk,,,,,,Submitted,0,
95045,,Low Risk,,,,,,Docs Received,0,
95057,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
95064,Rejected,High Risk,Other,,,,,Rejected,0,
95082,Approved,High Risk,,10850.0,,24.5,,Approved,0,
95087,Rejected,,Low credit score,,,,,Rejected,0,
95088,,Low Risk,,,,,,Submitted,0,
95100,Rejected,High Risk,Low credit score,,,,,Rejected,0,
95102,Rejected,High Risk,Low credit score,,,,,Rejected,0,
95108,,Standard Risk,,,,,,Submitted,0,
95124,,Standard Risk,,,,,,Submitted,0,
95132,,Standard Risk,,,,,,Submitted,0,
95133,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
95140,Rejected,High Risk,Low credit score,,,,,Rejected,0,
95143,,Standard Risk,,,,,,Docs Received,0,
95154,Rejected,High Risk,Low credit score,,,,,Rejected,0,
95155,,Standard Risk,,,,,,Submitted,0,
95159,Approved,High Risk,,3050.0,3050.0,18.9,17.83,Granted,0,
95171,Approved,Standard Risk,,6650.0,6650.0,9.45,9.02,Granted,0,
95172,Approved,Standard Risk,,26770.0,26770.0,11.81,11.08,Granted,0,
95183,,,,,,,,Docs Received,0,
95187,,Low Risk,,,,,,Submitted,0,
95188,Approved,Standard Risk,,3750.0,,11.56,10.5,Signed,0,
95198,,High Risk,,,,,,Submitted,0,
95199,Rejected,Low Risk,Low credit score,,,,,Rejected,0,
95207,,High Risk,,,,,,Submitted,0,
95218,Approved,Standard Risk,,6400.0,6400.0,11.24,11.58,Granted,0,
95219,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
95221,Rejected,High Risk,Low credit score,,,,,Rejected,0,
95223,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
95225,Approved,Standard Risk,,2250.0,2250.0,,14.33,Granted,0,
95226,,Standard Risk,,,,,,Submitted,0,
95237,,Low Risk,,,,,,Submitted,0,
95242,Approved,Low Risk,,6650.0,6650.0,5.68,5.91,Granted,0,
95252,,Low Risk,,,,,,Docs Received,0,
95255,Rejected,High Risk,Low credit score,,,,,Rejected,0,
95257,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
95267,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
95269,Rejected,Standard Risk,Other,,,,,Rejected,0,
95281,,Standard Risk,,,,,,Submitted,0,
95286,Approved,High Risk,,25000.0,,28.52,,Approved,0,
95290,Rejected,High Risk,Low credit score,,,,,Rejected,0,
95309,Approved,,,2650.0,2650.0,5.83,5.9,Granted,0,
95321,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
95322,Approved,High Risk,,1100.0,1100.0,17.8,17.76,Granted,0,
95324,Approved,Standard Risk,,25000.0,,12.61,11.45,Signed,0,
95326,,Standard Risk,,,,,,Submitted,0,
95328,Approved,Low Risk,,10300.0,10300.0,4.86,4.95,Granted,0,
95335,,High Risk,,,,,,Submitted,0,
95349,,Standard Risk,,,,,,Submitted,0,
95369,,High Risk,,,,,,Submitted,0,
95370,,Standard Risk,,,,,,Submitted,0,
95375,,Standard Risk,,,,,,Submitted,0,
95383,,Low Risk,,,,,,Submitted,0,
95388,,High Risk,,,,,,Submitted,0,
95393,,,,,,,,Submitted,0,
95399,Approved,Low Risk,,4000.0,4000.0,6.98,6.6,Granted,0,
95404,,Standard Risk,,,,,,Docs Received,0,
95406,Rejected,,Low credit score,,,,,Rejected,0,
95407,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
95413,Approved,Standard Risk,,10450.0,10450.0,12.42,12.07,Granted,0,
95416,Approved,High Risk,,8100.0,8100.0,20.37,20.65,Granted,0,
95445,,Low Risk,,,,,,Submitted,0,
95460,,Standard Risk,,,,,,Submitted,0,
95463,Rejected,Low Risk,Other,,,,,Rejected,0,
95480,Approved,Standard Risk,,17720.0,17720.0,14.96,13.97,Granted,0,
95488,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
95498,,Standard Risk,,,,,,Submitted,0,
95503,Approved,Low Risk,,4200.0,4200.0,5.19,5.34,Granted,0,
95504,,Standard Risk,,,,,,Submitted,0,
95505,,Standard Risk,,,,,,Submitted,0,
95506,,Low Risk,,,,,,Submitted,0,
95510,Approved,Standard Risk,,3550.0,3550.0,,,Granted,0,
95516,,Standard Risk,,,,,,Submitted,0,
95523,,Standard Risk,,,,,,Submitted,0,
95529,Approved,Standard Risk,,12250.0,12250.0,13.74,14.09,Granted,0,
95536,,High Risk,,,,,,Submitted,0,
95539,,Low Risk,,,,,,Docs Received,0,
95558,,Low Risk,,,,,,Docs Received,0,
95562,Rejected,High Risk,Low credit score,,,,,Rejected,0,
95564,,Low Risk,,,,,,Docs Received,0,
95569,,Standard Risk,,,,,,Submitted,0,
95582,Approved,Standard Risk,,6300.0,6300.0,11.62,11.16,Granted,0,
95593,,Low Risk,,,,,,Submitted,0,
95594,,Standard Risk,,,,,,Submitted,0,
95600,Approved,Standard Risk,,8410.0,8410.0,13.19,13.15,Granted,0,
95609,Approved,High Risk,,7300.0,7300.0,25.81,27.16,Granted,0,
95621,,Low Risk,,,,,,Submitted,0,
95622,,Low Risk,,,,,,Submitted,0,
95623,Approved,Low Risk,,11970.0,11970.0,7.51,8.08,Granted,0,
95624,Rejected,Standard Risk,Other,,,,,Rejected,0,
95628,,Standard Risk,,,,,,Submitted,0,
95632,,High Risk,,,,,,Submitted,0,
95635,,Standard Risk,,,,,,Submitted,0,
95640,Approved,Low Risk,,10700.0,10700.0,5.42,5.39,Granted,0,
95658,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
95671,Rejected,Standard Risk,Other,,,,,Rejected,0,
95677,Approved,Standard Risk,,5810.0,5810.0,12.17,12.35,Granted,0,
95682,,Low Risk,,,,,,Submitted,0,
95688,Rejected,High Risk,Low credit score,,,,,Rejected,0,
95689,,High Risk,,,,,,Docs Received,0,
95690,,Standard Risk,,,,,,Submitted,0,
95694,Rejected,Low Risk,High debt-to-income ratio,,,,,Rejected,0,
95700,Rejected,High Risk,Low credit score,,,,,Rejected,0,
95708,Rejected,High Risk,Low credit score,,,,,Rejected,0,
95711,Rejected,High Risk,Low credit score,,,,,Rejected,0,
95716,,High Risk,,,,,,Submitted,0,
95731,,High Risk,,,,,,Submitted,0,
95741,Rejected,High Risk,Low credit score,,,,,Rejected,0,
95761,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
95765,,Standard Risk,,,,,,Submitted,0,
95770,Approved,Standard Risk,,7050.0,,10.85,,Approved,0,
95771,,Standard Risk,,,,,,Submitted,0,
95772,Rejected,Low Risk,Other,,,,,Rejected,0,
95775,,Low Risk,,,,,,Submitted,0,
95784,Approved,Low Risk,,3150.0,3150.0,7.31,6.25,Granted,0,
95786,,Standard Risk,,,,,,Docs Received,0,
95787,Approved,Standard Risk,,7650.0,7650.0,13.18,12.83,Granted,0,
95806,,High Risk,,,,,,Submitted,0,
95813,,High Risk,,,,,,Submitted,0,
95821,,High Risk,,,,,,Submitted,0,
95822,,High Risk,,,,,,Submitted,0,
95827,Rejected,High Risk,Low credit score,,,,,Rejected,0,
95842,,Low Risk,,,,,,Submitted,0,
95843,Approved,Standard Risk,,15550.0,15550.0,13.16,12.56,Granted,0,
95855,,Standard Risk,,,,,,Submitted,0,
95861,,High Risk,,,,,,Submitted,0,
95875,Approved,Low Risk,,11050.0,,6.27,,Approved,0,
95876,,Standard Risk,,,,,,Submitted,0,
95881,Approved,Low Risk,,5250.0,5250.0,7.78,8.42,Granted,0,
95883,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
95900,Approved,Low Risk,,6410.0,6410.0,7.72,8.44,Granted,0,
95903,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
95905,Approved,Standard Risk,,7550.0,7550.0,9.75,9.36,Granted,0,
95917,,Low Risk,,,,,,Submitted,0,
95921,,High Risk,,,,,,Submitted,0,
95927,Approved,Standard Risk,,21750.0,21750.0,11.51,11.49,Granted,0,
95932,Approved,Standard Risk,,18700.0,18700.0,13.29,13.25,Granted,0,
95933,Approved,Low Risk,,1650.0,1650.0,4.39,,Granted,0,
95937,,Standard Risk,,,,,,Docs Received,0,
95943,,Low Risk,,,,,,Submitted,0,
95948,,High Risk,,,,,,Submitted,0,
95953,Approved,Low Risk,,4340.0,4340.0,4.2,5.25,Granted,0,
95956,,Standard Risk,,,,,,Submitted,0,
95960,Rejected,High Risk,Low credit score,,,,,Rejected,0,
95961,,High Risk,,,,,,Submitted,0,
95971,Rejected,Standard Risk,Other,,,,,Rejected,0,
95973,,Low Risk,,,,,,Submitted,0,
95974,,Standard Risk,,,,,,Submitted,0,
95988,,High Risk,,,,,,Submitted,0,
96003,Approved,Standard Risk,,5150.0,5150.0,10.68,10.71,Granted,0,
96020,,Standard Risk,,,,,,Submitted,0,
96026,Approved,,,6900.0,6900.0,11.85,12.16,Granted,0,
96034,Approved,Low Risk,,4100.0,4100.0,5.29,5.51,Granted,0,
96035,,Standard Risk,,,,,,Docs Received,0,
96037,Approved,Low Risk,,16550.0,16550.0,7.54,7.03,Granted,0,
96043,Approved,Low Risk,,12400.0,12400.0,6.01,,Granted,0,
96050,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
96053,,Standard Risk,,,,,,Submitted,0,
96057,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
96061,Rejected,High Risk,Low credit score,,,,,Rejected,0,
96063,,Low Risk,,,,,,Submitted,0,
96070,Approved,Standard Risk,,16450.0,16450.0,14.84,13.87,Granted,0,
96073,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
96095,Approved,Low Risk,,7300.0,7300.0,5.37,5.41,Granted,0,
96107,Approved,Low Risk,,14550.0,,6.94,,Approved,0,
96114,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
96121,,Low Risk,,,,,,Docs Received,0,
96122,,Low Risk,,,,,,Submitted,0,
96123,Approved,,,5850.0,5850.0,9.33,10.22,Granted,0,
96127,,High Risk,,,,,,Submitted,0,
96142,Approved,Low Risk,,13950.0,13950.0,4.35,4.58,Granted,0,
96146,Approved,Standard Risk,,3800.0,3800.0,10.03,10.4,Granted,0,
96156,Approved,Standard Risk,,15200.0,15200.0,12.88,13.13,Granted,0,
96158,Rejected,High Risk,Low credit score,,,,,Rejected,0,
96162,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
96174,,Standard Risk,,,,,,Submitted,0,
96175,,High Risk,,,,,,Submitted,0,
96178,Approved,Low Risk,,8450.0,8450.0,7.02,7.2,Granted,0,
96181,,Standard Risk,,,,,,Submitted,0,
96193,Approved,Low Risk,,10800.0,10800.0,7.21,7.16,Granted,0,
96201,,Standard Risk,,,,,,Submitted,0,
96203,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
96210,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
96213,,High Risk,,,,,,Submitted,0,
96224,Rejected,High Risk,Low credit score,,,,,Rejected,0,
96233,,Low Risk,,,,,,Submitted,0,
96235,Approved,Standard Risk,,3600.0,3600.0,13.43,12.4,Granted,0,
96236,,High Risk,,,,,,Submitted,0,
96244,Rejected,High Risk,Other,,,,,Rejected,0,
96256,Rejected,Low Risk,High debt-to-income ratio,,,,,Rejected,0,
96257,,High Risk,,,,,,Submitted,0,
96260,,Low Risk,,,,,,Submitted,0,
96270,Approved,Standard Risk,,16870.0,16870.0,14.62,14.67,Granted,0,
96271,,Low Risk,,,,,,Docs Received,0,
96275,,High Risk,,,,,,Submitted,0,
96282,,Standard Risk,,,,,,Submitted,0,
96284,Approved,Standard Risk,,10300.0,10300.0,14.12,13.55,Granted,0,
96285,Approved,Standard Risk,,13350.0,13350.0,9.12,8.51,Granted,0,
96287,,Standard Risk,,,,,,Docs Received,0,
96294,Approved,Low Risk,,26840.0,26840.0,6.41,6.31,Granted,0,
96298,Rejected,High Risk,Low credit score,,,,,Rejected,0,
96308,Approved,Low Risk,,8250.0,,6.06,,Approved,0,
96954,Rejected,High Risk,Low credit score,,,,,Rejected,0,
96316,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
96322,,High Risk,,,,,,Submitted,0,
96326,Approved,Low Risk,,5750.0,5750.0,6.15,6.95,Granted,0,
96345,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
96353,Approved,Standard Risk,,7400.0,7400.0,14.67,15.57,Granted,0,
96358,Approved,Standard Risk,,14250.0,,12.81,12.67,Signed,0,
96364,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
96365,,Standard Risk,,,,,,Submitted,0,
96367,,High Risk,,,,,,Submitted,0,
96372,,High Risk,,,,,,Docs Received,0,
96373,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
96378,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
96382,,Standard Risk,,,,,,Submitted,0,
96384,,Standard Risk,,,,,,Docs Received,0,
96385,Rejected,Standard Risk,Low credit score,,,,,Rejected,0,
96390,,Low Risk,,,,,,Docs Received,0,
96394,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
96398,Rejected,High Risk,Low credit score,,,,,Rejected,0,
96409,Rejected,High Risk,Other,,,,,Rejected,0,
96410,Approved,Standard Risk,,2900.0,2900.0,13.92,,Granted,0,
96413,,High Risk,,,,,,Docs Received,0,
96418,Rejected,Standard Risk,Other,,,,,Rejected,0,
96423,,Standard Risk,,,,,,Submitted,0,
96424,,Standard Risk,,,,,,Submitted,0,
96428,Rejected,Standard Risk,Other,,,,,Rejected,0,
96434,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
96445,Approved,Standard Risk,,22900.0,22900.0,10.83,11.66,Granted,0,
96454,,Standard Risk,,,,,,Submitted,0,
96460,Approved,Standard Risk,,6800.0,,11.75,11.88,Signed,0,
96462,Approved,Low Risk,,5650.0,5650.0,4.83,5.35,Granted,0,
96474,Approved,Standard Risk,,11300.0,11300.0,9.6,9.68,Granted,0,
96481,,Standard Risk,,,,,,Submitted,0,
96485,Approved,Low Risk,,16880.0,,4.41,,Approved,0,
96492,,Standard Risk,,,,,,Submitted,0,
96505,Rejected,High Risk,Low credit score,,,,,Rejected,0,
96511,,High Risk,,,,,,Docs Received,0,
96517,Approved,Low Risk,,12750.0,12750.0,4.62,4.71,Granted,0,
96519,,Standard Risk,,,,,,Submitted,0,
96522,Rejected,High Risk,Low credit score,,,,,Rejected,0,
96539,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
96547,,Standard Risk,,,,,,Submitted,0,
96548,Rejected,High Risk,Low credit score,,,,,Rejected,0,
96559,,Standard Risk,,,,,,Submitted,0,
96560,,Standard Risk,,,,,,Docs Received,0,
96579,Rejected,Standard Risk,High debt-to-income ratio,,,,,Rejected,0,
96580,Rejected,High Risk,High debt-to-income ratio,,,,,Rejected,0,
96582,Rejected,Standard Risk,Other,,,,,Rejected,0,
96584,,Low Risk,,,,,,Docs Received,0,
96590,Approved,Low Risk,,5360.0,5360.0,4.81,4.25,Granted,0,
96595,Rejected,Standard Risk,Other,,,,,Rejected,0,
96599,Approved,Standard Risk,,17510.0,17510.0,12.91,12.97,Granted,0,
96611,,Standard Risk,,,,,,Submitted,0,
96618,,Standard Risk,,,,,,Submitted,0,
96620,,Standard Risk,,,,,,Submitted,0,
